210.9999953,16.70126,5.1,85.31,1
211.9999953,16.16408,5.2,85.78,1
212.9999952,19.28946,5.2,86.18,1
213.9999952,19.41155,5.4,86.71,1
214.9999952,23.19619,5.5,87.21,1
215.9999952,23.41594,5.6,87.75,1
216.9999952,20.70565,5.6,88.24,1
217.9999951,20.92541,5.6,88.82,1
218.9999951,-81.82151,5.5,88.74,0
219.9999951,-73.7883,2.5,85.66,0
220.9999951,-40.36137,1.3,83.12,0
221.999995,-67.0492,1.3,82.19,0
222.999995,-78.76938,1.3,79.29,0
223.999995,-48.07716,1.2,76.04,0
224.999995,-21.82884,1.1,73.48,0
225.999995,-30.05738,1.1,68.91,0
226.9999949,-45.46453,1.1,64.47,0
227.9999949,-83.65279,1,56.44,0
228.9999949,-57.08705,0.9,48.06,0
229.9999949,-38.53009,0.8,38.36,0
230.9999948,-3.369552,0.7,28.01,0
231.9999948,4.443902,0.6,25.58,1
232.9999948,4.321816,0.6,22.06,1
233.9999948,3.686974,0.6,15.77,1
234.9999948,6.714687,0.5,11.13,1
235.9999947,6.177512,0.5,5.33,1
236.9999947,4.443902,0.4,2.12,1
237.9999947,1.611525,0.4,0,1
238.9999947,1.294103,0.3,0,1
